O*NET-SOC Code,Title,dv_rating_alpha,dv_rating_beta,dv_rating_gamma,human_rating_alpha,human_rating_beta,human_rating_gamma
29-1217.00,Neurologists,0.043478260869565216,0.45652173913043476,0.8695652173913043,0.13043478260869565,0.3695652173913043,0.6086956521739131
29-1218.00,Obstetricians and Gynecologists,0.0,0.39285714285714285,0.7857142857142857,0.17857142857142855,0.30357142857142855,0.42857142857142855
29-1221.00,"Pediatricians, General",0.0,0.48333333333333334,0.9666666666666667,0.23333333333333334,0.3666666666666667,0.5
29-1222.00,"Physicians, Pathologists",0.06060606060606061,0.4696969696969697,0.8787878787878788,0.06060606060606061,0.3181818181818182,0.5757575757575758
29-1223.00,Psychiatrists,0.08695652173913043,0.4782608695652174,0.8695652173913043,0.2608695652173913,0.5217391304347826,0.7826086956521738
29-1224.00,Radiologists,0.0,0.48888888888888893,0.9777777777777779,0.3111111111111111,0.5111111111111112,0.7111111111111111
29-1229.01,Allergists and Immunologists,0.16666666666666666,0.45,0.7333333333333333,0.13333333333333333,0.3666666666666667,0.6
29-1229.02,Hospitalists,0.21428571428571427,0.5714285714285714,0.9285714285714285,0.07142857142857142,0.3571428571428571,0.6428571428571428
29-1229.03,Urologists,0.07142857142857142,0.3571428571428571,0.6428571428571428,0.14285714285714285,0.25,0.3571428571428571
29-1229.04,Physical Medicine and Rehabilitation Physicians,0.06666666666666667,0.26666666666666666,0.4666666666666667,0.0,0.13333333333333333,0.26666666666666666
29-1229.05,Preventive Medicine Physicians,0.0,0.4666666666666667,0.9333333333333333,0.06666666666666667,0.36666666666666664,0.6666666666666666
29-1229.06,Sports Medicine Physicians,0.07547169811320754,0.38679245283018865,0.6981132075471698,0.2830188679245283,0.43396226415094336,0.5849056603773585
29-1241.00,"Ophthalmologists, Except Pediatric",0.058823529411764705,0.4264705882352941,0.7941176470588235,0.11764705882352941,0.3382352941176471,0.5588235294117647
29-1242.00,"Orthopedic Surgeons, Except Pediatric",0.06666666666666667,0.3333333333333333,0.6,0.06666666666666667,0.23333333333333334,0.4
29-1243.00,Pediatric Surgeons,0.1111111111111111,0.3611111111111111,0.611111111111111,0.05555555555555555,0.2222222222222222,0.38888888888888884
29-1291.00,Acupuncturists,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.3055555555555555,0.4444444444444444
29-1292.00,Dental Hygienists,0.0625,0.1875,0.3125,0.0,0.09375,0.1875
29-1299.01,Naturopathic Physicians,0.20512820512820512,0.4615384615384615,0.717948717948718,0.10256410256410256,0.2564102564102564,0.41025641025641024
29-1299.02,Orthoptists,0.1875,0.53125,0.875,0.1875,0.375,0.5625
29-2011.00,Medical and Clinical Laboratory Technologists,0.07142857142857142,0.23214285714285712,0.39285714285714285,0.14285714285714285,0.23214285714285712,0.3214285714285714
29-2011.01,Cytogenetic Technologists,0.20689655172413793,0.4224137931034483,0.6379310344827586,0.24137931034482757,0.33620689655172414,0.43103448275862066
29-2011.02,Cytotechnologists,0.16,0.42000000000000004,0.68,0.0,0.16,0.32
29-2011.04,Histotechnologists,0.125,0.28125,0.4375,0.0625,0.0625,0.0625
29-2012.00,Medical and Clinical Laboratory Technicians,0.0,0.21428571428571427,0.42857142857142855,0.0,0.09523809523809523,0.19047619047619047
29-2012.01,Histology Technicians,0.0,0.125,0.25,0.0,0.0,0.0
29-2031.00,Cardiovascular Technologists and Technicians,0.08571428571428572,0.35714285714285715,0.6285714285714286,0.11428571428571428,0.17142857142857143,0.22857142857142856
29-2032.00,Diagnostic Medical Sonographers,0.10526315789473684,0.3026315789473684,0.5,0.13157894736842105,0.2894736842105263,0.4473684210526315
29-2033.00,Nuclear Medicine Technologists,0.06451612903225806,0.29032258064516125,0.5161290322580645,0.16129032258064516,0.25806451612903225,0.3548387096774194
29-2034.00,Radiologic Technologists and Technicians,0.0,0.3771929824561403,0.7543859649122806,0.10526315789473684,0.2807017543859649,0.45614035087719296
29-2035.00,Magnetic Resonance Imaging Technologists,0.044444444444444446,0.32222222222222224,0.6,0.13333333333333333,0.22222222222222224,0.3111111111111111
29-2036.00,Medical Dosimetrists,0.15000000000000002,0.45,0.75,0.1,0.30000000000000004,0.5
29-2042.00,Emergency Medical Technicians,0.16666666666666666,0.20833333333333331,0.25,0.0,0.20833333333333331,0.41666666666666663
29-2043.00,Paramedics,0.07692307692307693,0.15384615384615385,0.23076923076923078,0.0,0.19230769230769232,0.38461538461538464
29-2051.00,Dietetic Technicians,0.17391304347826086,0.5434782608695652,0.9130434782608695,0.043478260869565216,0.41304347826086957,0.7826086956521738
29-2052.00,Pharmacy Technicians,0.29411764705882354,0.4264705882352941,0.5588235294117647,0.23529411764705882,0.4264705882352941,0.6176470588235294
29-2053.00,Psychiatric Technicians,0.0,0.12,0.24,0.16,0.34,0.52
29-2055.00,Surgical Technologists,0.03333333333333333,0.06666666666666667,0.1,0.0,0.016666666666666666,0.03333333333333333
29-2056.00,Veterinary Technologists and Technicians,0.06557377049180328,0.1639344262295082,0.26229508196721313,0.06557377049180328,0.14754098360655737,0.22950819672131148
29-2057.00,Ophthalmic Medical Technicians,0.05263157894736842,0.3289473684210526,0.6052631578947368,0.02631578947368421,0.10526315789473684,0.18421052631578946
29-2061.00,Licensed Practical and Licensed Vocational Nurses,0.07894736842105263,0.25,0.42105263157894735,0.05263157894736842,0.25,0.4473684210526315
29-2072.00,Medical Records Specialists,0.23529411764705882,0.6176470588235294,1.0,0.23529411764705882,0.5588235294117647,0.8823529411764706
29-2081.00,"Opticians, Dispensing",0.09523809523809523,0.2857142857142857,0.47619047619047616,0.14285714285714285,0.23809523809523808,0.3333333333333333
29-2091.00,Orthotists and Prosthetists,0.1724137931034483,0.27586206896551724,0.3793103448275862,0.0,0.1896551724137931,0.3793103448275862
29-2092.00,Hearing Aid Specialists,0.0,0.2,0.4,0.0,0.05,0.1
29-2099.01,Neurodiagnostic Technologists,0.0625,0.34375,0.625,0.125,0.1875,0.25
29-2099.05,Ophthalmic Medical Technologists,0.03333333333333333,0.36666666666666664,0.7,0.0,0.06666666666666667,0.13333333333333333
29-2099.08,Patient Representatives,0.09523809523809523,0.5238095238095237,0.9523809523809523,0.3333333333333333,0.5714285714285714,0.8095238095238095
29-9021.00,Health Information Technologists and Medical Registrars,0.3125,0.65625,1.0,0.3125,0.53125,0.75
29-9091.00,Athletic Trainers,0.09302325581395349,0.27906976744186046,0.46511627906976744,0.32558139534883723,0.4069767441860465,0.4883720930232558
29-9092.00,Genetic Counselors,0.10526315789473684,0.5,0.894736842105263,0.3684210526315789,0.631578947368421,0.894736842105263
29-9093.00,Surgical Assistants,0.0,0.0392156862745098,0.0784313725490196,0.0,0.0392156862745098,0.0784313725490196
29-9099.01,Midwives,0.15714285714285714,0.37857142857142856,0.6,0.1,0.25,0.39999999999999997
31-1121.00,Home Health Aides,0.07692307692307693,0.07692307692307693,0.07692307692307693,0.0,0.038461538461538464,0.07692307692307693
31-1122.00,Personal Care Aides,0.16666666666666666,0.2222222222222222,0.2777777777777778,0.2222222222222222,0.3333333333333333,0.4444444444444444
31-1131.00,Nursing Assistants,0.05084745762711865,0.1016949152542373,0.15254237288135591,0.03389830508474576,0.13559322033898305,0.23728813559322035
31-1132.00,Orderlies,0.0,0.0,0.0,0.0,0.046875,0.09375
31-1133.00,Psychiatric Aides,0.125,0.125,0.125,0.0,0.125,0.25
31-2011.00,Occupational Therapy Assistants,0.18604651162790697,0.26744186046511625,0.3488372093023256,0.13953488372093023,0.23255813953488372,0.32558139534883723
31-2012.00,Occupational Therapy Aides,0.2222222222222222,0.24074074074074073,0.25925925925925924,0.0,0.07407407407407407,0.14814814814814814
31-2021.00,Physical Therapist Assistants,0.10256410256410256,0.15384615384615385,0.20512820512820512,0.0,0.10256410256410256,0.20512820512820512
31-2022.00,Physical Therapist Aides,0.12121212121212122,0.18181818181818182,0.24242424242424243,0.06060606060606061,0.15151515151515152,0.24242424242424243
31-9011.00,Massage Therapists,0.07407407407407407,0.07407407407407407,0.07407407407407407,0.07407407407407407,0.18518518518518517,0.2962962962962963
31-9091.00,Dental Assistants,0.13333333333333333,0.26666666666666666,0.4,0.0,0.1,0.2
31-9092.00,Medical Assistants,0.1794871794871795,0.358974358974359,0.5384615384615384,0.05128205128205128,0.14102564102564102,0.23076923076923075
31-9093.00,Medical Equipment Preparers,0.07407407407407407,0.1111111111111111,0.14814814814814814,0.0,0.037037037037037035,0.07407407407407407
31-9094.00,Medical Transcriptionists,0.8214285714285714,0.875,0.9285714285714285,0.14285714285714285,0.23214285714285712,0.3214285714285714
31-9095.00,Pharmacy Aides,0.24,0.38,0.52,0.08,0.14,0.2
31-9096.00,Veterinary Assistants and Laboratory Animal Caretakers,0.1111111111111111,0.2222222222222222,0.3333333333333333,0.14814814814814814,0.14814814814814814,0.14814814814814814
31-9097.00,Phlebotomists,0.14634146341463417,0.18292682926829268,0.21951219512195122,0.04878048780487805,0.10975609756097561,0.17073170731707318
31-9099.01,Speech-Language Pathology Assistants,0.3157894736842105,0.6052631578947368,0.894736842105263,0.10526315789473684,0.21052631578947367,0.3157894736842105
31-9099.02,Endoscopy Technicians,0.08333333333333333,0.125,0.16666666666666666,0.0,0.0,0.0
33-1011.00,First-Line Supervisors of Correctional Officers,0.21739130434782608,0.2826086956521739,0.34782608695652173,0.21739130434782608,0.2826086956521739,0.34782608695652173
33-1012.00,First-Line Supervisors of Police and Detectives,0.10526315789473684,0.3289473684210526,0.5526315789473684,0.15789473684210525,0.35526315789473684,0.5526315789473684
33-1021.00,First-Line Supervisors of Firefighting and Prevention Workers,0.22641509433962265,0.4150943396226415,0.6037735849056604,0.32075471698113206,0.40566037735849053,0.49056603773584906
33-1091.00,First-Line Supervisors of Security Workers,0.23809523809523808,0.40476190476190477,0.5714285714285714,0.14285714285714285,0.26190476190476186,0.38095238095238093
33-2011.00,Firefighters,0.10526315789473684,0.14035087719298245,0.17543859649122806,0.07017543859649122,0.08771929824561403,0.10526315789473684
33-2021.00,Fire Inspectors and Investigators,0.13461538461538464,0.2884615384615385,0.44230769230769235,0.25,0.38461538461538464,0.5192307692307693
33-2022.00,Forest Fire Inspectors and Prevention Specialists,0.125,0.21875,0.3125,0.25,0.375,0.5
33-3011.00,Bailiffs,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.07142857142857142,0.1607142857142857,0.25
33-3012.00,Correctional Officers and Jailers,0.2272727272727273,0.26136363636363635,0.29545454545454547,0.11363636363636365,0.23863636363636365,0.36363636363636365
33-3021.00,Detectives and Criminal Investigators,0.1,0.31666666666666665,0.5333333333333333,0.06666666666666667,0.3,0.5333333333333333
33-3021.02,Police Identification and Records Officers,0.07692307692307693,0.34615384615384615,0.6153846153846154,0.07692307692307693,0.34615384615384615,0.6153846153846154
33-3021.06,Intelligence Analysts,0.08823529411764705,0.5294117647058824,0.9705882352941176,0.08823529411764705,0.39705882352941174,0.7058823529411764
33-3031.00,Fish and Game Wardens,0.09090909090909091,0.2840909090909091,0.4772727272727273,0.045454545454545456,0.1590909090909091,0.2727272727272727
33-3041.00,Parking Enforcement Workers,0.1794871794871795,0.3205128205128205,0.4615384615384615,0.10256410256410256,0.3205128205128205,0.5384615384615384
33-3051.00,Police and Sheriff's Patrol Officers,0.06896551724137931,0.25,0.43103448275862066,0.13793103448275862,0.23275862068965517,0.3275862068965517
33-3051.04,Customs and Border Protection Officers,0.2857142857142857,0.45238095238095233,0.6190476190476191,0.09523809523809523,0.26190476190476186,0.42857142857142855
33-3052.00,Transit and Railroad Police,0.08333333333333333,0.24999999999999997,0.41666666666666663,0.25,0.4375,0.625
33-9011.00,Animal Control Workers,0.26666666666666666,0.35,0.43333333333333335,0.0,0.13333333333333333,0.26666666666666666
33-9021.00,Private Detectives and Investigators,0.07407407407407407,0.38888888888888884,0.7037037037037037,0.2222222222222222,0.38888888888888884,0.5555555555555556
33-9031.00,Gambling Surveillance Officers and Gambling Investigators,0.25,0.4375,0.625,0.0,0.3125,0.625
33-9032.00,Security Guards,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.24999999999999997,0.3333333333333333
33-9091.00,Crossing Guards and Flaggers,0.05263157894736842,0.10526315789473684,0.15789473684210525,0.0,0.2631578947368421,0.5263157894736842
33-9092.00,"Lifeguards, Ski Patrol, and Other Recreational Protective Service Workers",0.08,0.08,0.08,0.08,0.16,0.24
33-9093.00,Transportation Security Screeners,0.0,0.26,0.52,0.04,0.23,0.42000000000000004
33-9094.00,School Bus Monitors,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0,0.19444444444444442,0.38888888888888884
33-9099.02,Retail Loss Prevention Specialists,0.0975609756097561,0.3780487804878049,0.6585365853658537,0.14634146341463417,0.34146341463414637,0.5365853658536586
35-1011.00,Chefs and Head Cooks,0.09523809523809523,0.26190476190476186,0.42857142857142855,0.14285714285714285,0.26190476190476186,0.38095238095238093
35-1012.00,First-Line Supervisors of Food Preparation and Serving Workers,0.22222222222222224,0.5111111111111112,0.8,0.044444444444444446,0.25555555555555554,0.4666666666666667
35-2011.00,"Cooks, Fast Food",0.0,0.0,0.0,0.0,0.02631578947368421,0.05263157894736842
35-2012.00,"Cooks, Institution and Cafeteria",0.034482758620689655,0.12068965517241378,0.20689655172413793,0.034482758620689655,0.08620689655172414,0.13793103448275862
35-2013.00,"Cooks, Private Household",0.16,0.24,0.32,0.16,0.28,0.4
35-2014.00,"Cooks, Restaurant",0.02702702702702703,0.0945945945945946,0.16216216216216217,0.08108108108108109,0.12162162162162163,0.16216216216216217
35-2015.00,"Cooks, Short Order",0.0,0.0,0.0,0.0,0.0,0.0
35-2021.00,Food Preparation Workers,0.018518518518518517,0.037037037037037035,0.05555555555555555,0.0,0.046296296296296294,0.09259259259259259
35-3011.00,Bartenders,0.1111111111111111,0.19444444444444442,0.2777777777777778,0.08333333333333333,0.1388888888888889,0.19444444444444442
35-3023.00,Fast Food and Counter Workers,0.020833333333333332,0.0625,0.10416666666666666,0.020833333333333332,0.07291666666666666,0.125
35-3023.01,Baristas,0.10526315789473684,0.13157894736842105,0.15789473684210525,0.15789473684210525,0.15789473684210525,0.15789473684210525
35-3031.00,Waiters and Waitresses,0.08163265306122448,0.18367346938775508,0.2857142857142857,0.2040816326530612,0.22448979591836732,0.24489795918367346
35-3041.00,"Food Servers, Nonrestaurant",0.07407407407407407,0.12962962962962962,0.18518518518518517,0.0,0.1111111111111111,0.2222222222222222
35-9011.00,Dining Room and Cafeteria Attendants and Bartender Helpers,0.0,0.0,0.0,0.0,0.0,0.0
35-9021.00,Dishwashers,0.0,0.0,0.0,0.0,0.0,0.0
35-9031.00,"Hosts and Hostesses, Restaurant, Lounge, and Coffee Shop",0.05714285714285714,0.22857142857142856,0.39999999999999997,0.19999999999999998,0.32857142857142857,0.45714285714285713
37-1011.00,First-Line Supervisors of Housekeeping and Janitorial Workers,0.16326530612244897,0.26530612244897955,0.36734693877551017,0.08163265306122448,0.2551020408163265,0.42857142857142855
37-1012.00,"First-Line Supervisors of Landscaping, Lawn Service, and Groundskeeping Workers",0.14545454545454545,0.35454545454545455,0.5636363636363636,0.07272727272727272,0.24545454545454545,0.41818181818181815
37-2011.00,"Janitors and Cleaners, Except Maids and Housekeeping Cleaners",0.0,0.0,0.0,0.0,0.027777777777777776,0.05555555555555555
37-2012.00,Maids and Housekeeping Cleaners,0.0,0.0,0.0,0.058823529411764705,0.058823529411764705,0.058823529411764705
37-2021.00,Pest Control Workers,0.16666666666666666,0.25,0.3333333333333333,0.08333333333333333,0.22916666666666666,0.375
37-3011.00,Landscaping and Groundskeeping Workers,0.0,0.024390243902439025,0.04878048780487805,0.0,0.024390243902439025,0.04878048780487805
37-3012.00,"Pesticide Handlers, Sprayers, and Applicators, Vegetation",0.0,0.05555555555555555,0.1111111111111111,0.05555555555555555,0.05555555555555555,0.05555555555555555
37-3013.00,Tree Trimmers and Pruners,0.04878048780487805,0.06097560975609756,0.07317073170731708,0.0,0.06097560975609756,0.12195121951219512
39-1013.00,First-Line Supervisors of Gambling Services Workers,0.3076923076923077,0.4326923076923077,0.5576923076923077,0.17307692307692307,0.33653846153846156,0.5
39-1014.00,"First-Line Supervisors of Entertainment and Recreation Workers, Except Gambling Services",0.15789473684210525,0.3684210526315789,0.5789473684210527,0.2631578947368421,0.3421052631578947,0.42105263157894735
39-1022.00,First-Line Supervisors of Personal Service Workers,0.10344827586206896,0.41379310344827586,0.7241379310344828,0.24137931034482757,0.3620689655172414,0.48275862068965514
39-2011.00,Animal Trainers,0.06896551724137931,0.10344827586206896,0.13793103448275862,0.13793103448275862,0.13793103448275862,0.13793103448275862
39-2021.00,Animal Caretakers,0.18181818181818182,0.2727272727272727,0.36363636363636365,0.15151515151515152,0.18181818181818182,0.21212121212121213
39-3011.00,Gambling Dealers,0.13513513513513514,0.13513513513513514,0.13513513513513514,0.10810810810810811,0.14864864864864866,0.1891891891891892
39-3012.00,Gambling and Sports Book Writers and Runners,0.23076923076923078,0.2692307692307693,0.3076923076923077,0.07692307692307693,0.23076923076923078,0.38461538461538464
39-3021.00,Motion Picture Projectionists,0.09090909090909091,0.18181818181818182,0.2727272727272727,0.0,0.07575757575757576,0.15151515151515152
39-3031.00,"Ushers, Lobby Attendants, and Ticket Takers",0.11428571428571428,0.14285714285714285,0.17142857142857143,0.14285714285714285,0.19999999999999998,0.2571428571428571
39-3091.00,Amusement and Recreation Attendants,0.19230769230769232,0.21153846153846156,0.23076923076923078,0.3076923076923077,0.3653846153846154,0.42307692307692313
39-3092.00,Costume Attendants,0.1111111111111111,0.2638888888888889,0.41666666666666663,0.0,0.2361111111111111,0.4722222222222222
39-3093.00,"Locker Room, Coatroom, and Dressing Room Attendants",0.06451612903225806,0.06451612903225806,0.06451612903225806,0.06451612903225806,0.14516129032258063,0.22580645161290322
39-4011.00,Embalmers,0.04,0.04,0.04,0.0,0.04,0.08
39-4012.00,Crematory Operators,0.0,0.041666666666666664,0.08333333333333333,0.0,0.125,0.25
39-4021.00,Funeral Attendants,0.17777777777777778,0.17777777777777778,0.17777777777777778,0.15555555555555556,0.23333333333333334,0.3111111111111111
39-4031.00,"Morticians, Undertakers, and Funeral Arrangers",0.09302325581395349,0.16279069767441862,0.23255813953488372,0.0,0.09302325581395349,0.18604651162790697
39-5011.00,Barbers,0.08823529411764705,0.16176470588235295,0.23529411764705882,0.0,0.07352941176470588,0.14705882352941177
39-5012.00,"Hairdressers, Hairstylists, and Cosmetologists",0.05263157894736842,0.07894736842105263,0.10526315789473684,0.0,0.05263157894736842,0.10526315789473684
39-5091.00,"Makeup Artists, Theatrical and Performance",0.04878048780487805,0.34146341463414637,0.6341463414634146,0.04878048780487805,0.24390243902439024,0.43902439024390244
39-5092.00,Manicurists and Pedicurists,0.05555555555555555,0.08333333333333333,0.1111111111111111,0.0,0.05555555555555555,0.1111111111111111
39-5093.00,Shampooers,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.0,0.07142857142857142,0.14285714285714285
39-5094.00,Skincare Specialists,0.06060606060606061,0.19696969696969696,0.33333333333333337,0.06060606060606061,0.10606060606060606,0.15151515151515152
39-6011.00,Baggage Porters and Bellhops,0.07407407407407407,0.14814814814814814,0.2222222222222222,0.25925925925925924,0.2777777777777778,0.2962962962962963
39-6012.00,Concierges,0.13333333333333333,0.4666666666666667,0.8,0.6666666666666666,0.7,0.7333333333333333
39-7011.00,Tour Guides and Escorts,0.15384615384615385,0.2692307692307693,0.38461538461538464,0.3076923076923077,0.34615384615384615,0.38461538461538464
39-7012.00,Travel Guides,0.16,0.38,0.6,0.32,0.4,0.48
39-9011.00,Childcare Workers,0.11363636363636365,0.14772727272727273,0.18181818181818182,0.20454545454545456,0.32954545454545453,0.4545454545454546
39-9011.01,Nannies,0.10810810810810811,0.13513513513513514,0.16216216216216217,0.2702702702702703,0.35135135135135137,0.43243243243243246
39-9031.00,Exercise Trainers and Group Fitness Instructors,0.0,0.014705882352941176,0.029411764705882353,0.14705882352941177,0.23529411764705882,0.3235294117647059
39-9032.00,Recreation Workers,0.11904761904761904,0.23809523809523808,0.3571428571428571,0.09523809523809523,0.25,0.40476190476190477
39-9041.00,Residential Advisors,0.1,0.24000000000000002,0.38,0.18,0.28,0.38
41-1011.00,First-Line Supervisors of Retail Sales Workers,0.08108108108108109,0.4864864864864865,0.8918918918918919,0.16216216216216217,0.40540540540540543,0.6486486486486487
41-1012.00,First-Line Supervisors of Non-Retail Sales Workers,0.1111111111111111,0.537037037037037,0.9629629629629629,0.18518518518518517,0.4444444444444444,0.7037037037037037
41-2011.00,Cashiers,0.13953488372093023,0.20930232558139533,0.27906976744186046,0.23255813953488372,0.36046511627906974,0.4883720930232558
41-2012.00,Gambling Change Persons and Booth Cashiers,0.23809523809523808,0.26190476190476186,0.2857142857142857,0.0,0.30952380952380953,0.6190476190476191
41-2021.00,Counter and Rental Clerks,0.25806451612903225,0.532258064516129,0.8064516129032258,0.5483870967741935,0.6774193548387096,0.8064516129032258
41-2022.00,Parts Salespersons,0.17142857142857143,0.34285714285714286,0.5142857142857142,0.2857142857142857,0.34285714285714286,0.39999999999999997
41-2031.00,Retail Salespersons,0.07894736842105263,0.3421052631578947,0.6052631578947368,0.2631578947368421,0.35526315789473684,0.4473684210526315
41-3011.00,Advertising Sales Agents,0.1794871794871795,0.5384615384615384,0.8974358974358974,0.4358974358974359,0.6923076923076923,0.9487179487179487
41-3021.00,Insurance Sales Agents,0.15151515151515152,0.5757575757575758,1.0,0.33333333333333337,0.5303030303030303,0.7272727272727273
41-3031.00,"Securities, Commodities, and Financial Services Sales Agents",0.21153846153846156,0.6057692307692308,1.0,0.2692307692307693,0.5192307692307693,0.7692307692307693
41-3041.00,Travel Agents,0.125,0.5625,1.0,0.25,0.5625,0.875
41-3091.00,"Sales Representatives of Services, Except Advertising, Insurance, Financial Services, and Travel",0.3333333333333333,0.6333333333333333,0.9333333333333333,0.3333333333333333,0.5666666666666667,0.8
41-4011.00,"Sales Representatives, Wholesale and Manufacturing, Technical and Scientific Products",0.15789473684210525,0.5350877192982456,0.9122807017543859,0.38596491228070173,0.5701754385964912,0.7543859649122806
41-4011.07,Solar Sales Representatives and Assessors,0.0,0.46153846153846156,0.9230769230769231,0.38461538461538464,0.576923076923077,0.7692307692307693
41-4012.00,"Sales Representatives, Wholesale and Manufacturing, Except Technical and Scientific Products",0.24137931034482757,0.6206896551724138,1.0,0.48275862068965514,0.7068965517241379,0.9310344827586207
41-9011.00,Demonstrators and Product Promoters,0.05128205128205128,0.1282051282051282,0.20512820512820512,0.20512820512820512,0.3974358974358974,0.5897435897435898
41-9012.00,Models,0.13333333333333333,0.23333333333333334,0.3333333333333333,0.06666666666666667,0.4,0.7333333333333334
41-9021.00,Real Estate Brokers,0.0,0.5,1.0,0.125,0.421875,0.71875
41-9022.00,Real Estate Sales Agents,0.0,0.4375,0.875,0.2857142857142857,0.4107142857142857,0.5357142857142857
41-9031.00,Sales Engineers,0.1590909090909091,0.5113636363636364,0.8636363636363636,0.3181818181818182,0.5340909090909091,0.75
41-9041.00,Telemarketers,0.611111111111111,0.8055555555555555,1.0,0.2222222222222222,0.5277777777777778,0.8333333333333333
41-9091.00,"Door-to-Door Sales Workers, News and Street Vendors, and Related Workers",0.17391304347826086,0.2608695652173913,0.34782608695652173,0.5217391304347826,0.5217391304347826,0.5217391304347826
43-1011.00,First-Line Supervisors of Office and Administrative Support Workers,0.08333333333333333,0.4895833333333333,0.8958333333333333,0.22916666666666666,0.53125,0.8333333333333333
43-2011.00,"Switchboard Operators, Including Answering Service",0.5161290322580645,0.6290322580645161,0.7419354838709677,0.3870967741935484,0.4838709677419355,0.5806451612903225
43-2021.00,Telephone Operators,0.8421052631578947,0.894736842105263,0.9473684210526315,0.3684210526315789,0.5526315789473684,0.7368421052631579
43-3011.00,Bill and Account Collectors,0.39285714285714285,0.6964285714285714,1.0,0.10714285714285714,0.42857142857142855,0.75
43-3021.00,Billing and Posting Clerks,0.6904761904761905,0.7738095238095237,0.8571428571428571,0.19047619047619047,0.41666666666666663,0.6428571428571428
43-3031.00,"Bookkeeping, Accounting, and Auditing Clerks",0.6046511627906976,0.8023255813953488,1.0,0.13953488372093023,0.313953488372093,0.4883720930232558
43-3041.00,Gambling Cage Workers,0.3870967741935484,0.4193548387096774,0.45161290322580644,0.3225806451612903,0.4193548387096774,0.5161290322580645
43-3051.00,Payroll and Timekeeping Clerks,0.6756756756756757,0.8378378378378379,1.0,0.16216216216216217,0.4864864864864865,0.8108108108108109
43-3061.00,Procurement Clerks,0.2571428571428571,0.6142857142857142,0.9714285714285714,0.2571428571428571,0.45714285714285713,0.6571428571428571
43-3071.00,Tellers,0.3125,0.5416666666666666,0.7708333333333333,0.22916666666666666,0.3333333333333333,0.4375
43-4011.00,Brokerage Clerks,0.5333333333333333,0.7666666666666666,1.0,0.7333333333333333,0.8,0.8666666666666667
43-4021.00,Correspondence Clerks,0.9642857142857142,0.9642857142857142,0.9642857142857142,0.5714285714285714,0.7321428571428571,0.8928571428571428
43-4031.00,"Court, Municipal, and License Clerks",0.43636363636363634,0.7,0.9636363636363636,0.3090909090909091,0.5909090909090908,0.8727272727272727
43-4041.00,"Credit Authorizers, Checkers, and Clerks",0.35000000000000003,0.65,0.9500000000000001,0.25,0.5750000000000001,0.9
43-4051.00,Customer Service Representatives,0.13636363636363635,0.5681818181818182,1.0,0.5454545454545454,0.7045454545454546,0.8636363636363636
43-4061.00,"Eligibility Interviewers, Government Programs",0.4,0.68,0.96,0.28,0.62,0.96
43-4071.00,File Clerks,0.6764705882352942,0.7941176470588235,0.9117647058823529,0.1764705882352941,0.47058823529411764,0.7647058823529411
43-4081.00,"Hotel, Motel, and Resort Desk Clerks",0.20512820512820512,0.5,0.7948717948717948,0.20512820512820512,0.3974358974358974,0.5897435897435898
43-4111.00,"Interviewers, Except Eligibility and Loan",0.5172413793103449,0.6724137931034483,0.8275862068965517,0.3103448275862069,0.43103448275862066,0.5517241379310345
43-4121.00,"Library Assistants, Clerical",0.3275862068965517,0.5344827586206896,0.7413793103448276,0.24137931034482757,0.4396551724137931,0.6379310344827586
43-4131.00,Loan Interviewers and Clerks,0.1875,0.59375,1.0,0.125,0.5,0.875
43-4141.00,New Accounts Clerks,0.28,0.56,0.8400000000000001,0.52,0.6,0.68
43-4151.00,Order Clerks,0.42857142857142855,0.7142857142857143,1.0,0.42857142857142855,0.6,0.7714285714285714
43-4161.00,"Human Resources Assistants, Except Payroll and Timekeeping",0.27586206896551724,0.6206896551724138,0.9655172413793103,0.13793103448275862,0.46551724137931033,0.7931034482758621
43-4171.00,Receptionists and Information Clerks,0.2,0.5333333333333333,0.8666666666666667,0.43333333333333335,0.5833333333333334,0.7333333333333333
43-4181.00,Reservation and Transportation Ticket Agents and Travel Clerks,0.11428571428571428,0.45714285714285713,0.7999999999999999,0.37142857142857144,0.5285714285714286,0.6857142857142857
43-5011.00,Cargo and Freight Agents,0.24242424242424243,0.4696969696969697,0.696969696969697,0.09090909090909091,0.2727272727272727,0.4545454545454546
43-5011.01,Freight Forwarders,0.16981132075471697,0.5849056603773585,1.0,0.33962264150943394,0.5849056603773585,0.830188679245283
43-5021.00,Couriers and Messengers,0.24137931034482757,0.3103448275862069,0.3793103448275862,0.0,0.15517241379310345,0.3103448275862069
43-5031.00,Public Safety Telecommunicators,0.40625,0.65625,0.90625,0.4375,0.59375,0.75
43-5032.00,"Dispatchers, Except Police, Fire, and Ambulance",0.34782608695652173,0.6739130434782609,1.0,0.34782608695652173,0.6521739130434783,0.9565217391304348
43-5041.00,"Meter Readers, Utilities",0.3333333333333333,0.43749999999999994,0.5416666666666666,0.08333333333333333,0.35416666666666663,0.625
